date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_21d_lag1_close
20230905,2023,272110,케이엔제이,반도체제조업,21150,472.0,9982800.0,20954.0,19141.0,20231012,168045104250,0.6337671478124115,1.7437144210563578,8.0,-0.0865491327839828
20230905,2023,067000,조이시티,소프트웨어개발및공급업,2930,3412.0,9997160.0,2971.0,2586.0,20231012,201031791690,0.6077731369070574,1.609563276890181,9.0,-0.12950194490914235
20230905,2023,011500,한농화성,기타화학제품제조업,15460,646.0,9987160.0,15145.0,12516.0,20231012,241748669320,0.5765648560034998,1.6076745325157102,10.0,-0.1736381744164539
20231011,2023,007810,코리아써키트,전자부품제조업,14200,704.0,9996800.0,14500.0,14521.0,20231110,335414664200,0.6504654198096348,2.4287999955647255,1.0,0.0014692782574357022
20231011,2023,003530,한화투자증권,UNMAPPED_SECTOR,2320,4310.0,9999200.0,2335.0,2710.0,20231110,497750838000,0.5788021197772137,2.320015991190706,2.0,0.16070172282911854
20231011,2023,081000,일진다이아,기타화학제품제조업,13480,741.0,9988680.0,13594.0,12945.0,20231110,191456103000,0.5949918265550282,2.2984385952679296,3.0,-0.04772997663083156
20231011,2023,041190,우리기술투자,UNMAPPED_SECTOR,3180,3144.0,9997920.0,3249.0,5209.0,20231110,267120000000,0.5770992411798966,2.256237580968108,4.0,0.6030045494725325
20231011,2023,348210,넥스틴,특수목적용기계제조업,59800,167.0,9986600.0,61156.0,59947.0,20231110,609773304400,0.6996193429918215,2.214356554432348,5.0,-0.019778093908961236
20231109,2023,162300,신스틸,1차철강제조업,2880,3472.0,9999360.0,2776.0,3286.0,20240426,119437580160,0.6325880637140266,2.9240780992399165,1.0,0.18376084230654577
20231109,2023,011500,한농화성,기타화학제품제조업,11320,883.0,9995560.0,11135.0,17073.0,20231211,177011315440,0.6320555011412887,2.2648413546913466,2.0,0.5332403904992831
20231109,2023,059090,미코,반도체제조업,8560,1168.0,9998080.0,8702.0,8372.0,20231211,286047619680,0.632329729906201,2.2259108529557765,3.0,-0.03792781207026652
20231109,2023,029480,광무,통신및방송장비제조업,2175,4597.0,9998475.0,2097.0,2117.0,20240104,104156162925,0.581228857303781,2.1457089780691816,4.0,0.009289628819633577
20231109,2023,378340,필에너지,UNMAPPED_SECTOR,18220,548.0,9984560.0,17730.0,17617.0,20231211,386425830040,0.5952657002394707,2.113201671196595,5.0,-0.006343809141843293
20231109,2023,107600,새빗켐,기타화학제품제조업,61200,163.0,9975600.0,60552.0,65055.0,20231211,297526554000,0.6221406495594881,2.0863305138309522,6.0,0.07435403055139611
20231109,2023,045970,코아시아,반도체제조업,6500,1538.0,9997000.0,6378.0,7199.0,20231211,171046694000,0.622424366168072,2.007230332271969,7.0,0.128698052140513
20231109,2023,304100,솔트룩스,소프트웨어개발및공급업,26300,380.0,9994000.0,25701.0,25600.0,20231211,295886019700,0.6003469501316262,1.993403252047827,8.0,-0.0039225811670968724
20231109,2023,317830,에스피시스템스,특수목적용기계제조업,9480,1054.0,9991920.0,9425.0,,,102135794640,0.653307448930964,1.8568443926367895,9.0,-0.010494837089140674
20231109,2023,281740,레이크머티리얼즈,기타화학제품제조업,11560,865.0,9999400.0,11407.0,14854.0,20240201,759845134880,0.6072475567931003,1.8181894841034119,10.0,0.3021336985065908
20231208,2023,107600,새빗켐,기타화학제품제조업,64700,154.0,9963800.0,65055.0,65743.0,20240112,314541961500,0.6017167659502167,2.75253098490807,1.0,0.010578050058462463
20231208,2023,058430,포스코스틸리온,1차철강제조업,50300,198.0,9959400.0,50259.0,52257.0,20240112,301800000000,0.6247860854620706,2.5991362790897887,2.0,0.03976622041512523
20231208,2023,419050,삼기에너지솔루션즈,자동차신품부품제조업,2770,3610.0,9999700.0,2786.0,3271.0,20240112,158433584800,0.6337210694530907,2.51991523489782,3.0,0.1738663320664393
20231208,2023,376300,디어유,소프트웨어개발및공급업,32100,311.0,9983100.0,32171.0,34420.0,20240112,762002832600,0.6266198396786266,2.2837583625169273,4.0,0.0698923067710866
20231208,2023,006405,삼성SDI우,UNMAPPED_SECTOR,248000,40.0,9920000.0,240038.0,218321.0,20240112,401238208000,0.5528552450516332,2.281123484674294,5.0,-0.09047181959235207
20231208,2023,161000,애경케미칼,기초화학물질제조업,12040,830.0,9993200.0,12241.0,13630.0,20240112,585730456360,0.621760475955742,2.236872342511713,6.0,0.11350499684853999
20231208,2023,391710,코닉오토메이션,소프트웨어개발및공급업,2570,3891.0,9999870.0,2584.0,3129.0,20240112,106663280540,0.6180752823288153,2.1182839344128728,7.0,0.21093392213893214
20231208,2023,079810,디이엔티,특수목적용기계제조업,16390,610.0,9997900.0,16201.0,13603.0,20240112,361040460660,0.6212769430174847,2.0830945048471627,8.0,-0.16034157861708775
20231208,2023,272290,이녹스첨단소재,전자부품제조업,31200,320.0,9984000.0,31089.0,30442.0,20240112,630291729600,0.5879898660391195,1.9514765206902447,9.0,-0.02082274693898245
20231208,2023,218410,RFHIC,통신및방송장비제조업,14720,679.0,9994880.0,16028.0,18029.0,20240112,389850986240,0.5819899147956595,1.9096168896149055,10.0,0.1247921615300076
20240102,2024,161580,필옵틱스,특수목적용기계제조업,9210,1085.0,9992850.0,8953.0,9606.0,20240201,214516032030,0.5699906282887347,2.3033295515697243,1.0,0.07286047851370325
20240102,2024,069260,TKG휴켐스,기타화학제품제조업,20950,477.0,9993150.0,20623.0,20975.0,20240201,856406418600,0.5699050589000315,2.0902095680884756,2.0,0.01703453032590163
20240102,2024,300720,한일시멘트,"시멘트,석회,플라스터및그제품제조업",12360,809.0,9999240.0,12333.0,12104.0,20240201,856072634400,0.5577846909539226,1.7915853050558301,3.0,-0.018597352057961647
20240102,2024,119830,아이텍,"그외기타전문,과학및기술서비스업",7080,1412.0,9996960.0,7085.0,7194.0,20240201,151754822760,0.5106238530924151,1.663318142978935,4.0,0.015406886426519995
20240102,2024,039860,나노엔텍,의료용기기제조업,3795,2635.0,9999825.0,3839.0,3819.0,20240318,101734944465,0.5719096861218969,1.6506629124660799,5.0,-0.005306288170666362
