stock_code,name,sector,buy_date,sell_date,bt_buy_price,bt_sell_price,bt_return,fdr_buy_price,fdr_sell_price,fdr_return,return_diff,abs_diff,status
093370,후성,기초화학물질제조업,20180306,20180508,8969.0,9028.0,0.0065581653946327,8985.0,9043.0,0.006455203116304986,0.00010296227832771402,0.00010296227832771402,match
093370,후성,기초화학물질제조업,20190508,20190709,7710.0,7749.0,0.0050269567085712,7725.0,7764.0,0.005048543689320395,-2.1586980749195052e-05,2.1586980749195052e-05,match
093370,후성,기초화학물질제조업,20191108,20200113,7486.0,8420.0,0.1247657264268178,7500.0,8438.0,0.12506666666666666,-0.00030094023984886253,0.00030094023984886253,match
093370,후성,기초화학물질제조업,20230102,20230307,10492.0,13158.0,0.2541186653812328,10498.0,13165.0,0.25404839016955605,7.027521167674022e-05,7.027521167674022e-05,match
093370,후성,기초화학물질제조업,20230905,20231110,11605.0,10497.0,-0.0955009924745105,11612.0,10498.0,-0.09593523940750948,0.00043424693299898287,0.00043424693299898287,match
093370,후성,기초화학물질제조업,20231109,20240112,10497.0,10636.0,0.0132418626277552,10498.0,10635.0,0.013050104781863192,0.0001917578458920082,0.0001917578458920082,match
093370,후성,기초화학물질제조업,20240102,20240306,11475.0,8220.0,-0.2836670519357506,11475.0,8220.0,-0.28366013071895424,-6.921216796351715e-06,6.921216796351715e-06,match
093370,후성,기초화학물질제조업,20240305,20240508,8220.0,7429.0,-0.0962207124467341,8220.0,7430.0,-0.09610705596107061,-0.0001136564856634853,0.0001136564856634853,match
093370,후성,기초화학물질제조업,20240507,20240709,7429.0,7638.0,0.0281955418836932,7430.0,7640.0,0.02826379542395685,-6.825354026365055e-05,6.825354026365055e-05,match
093370,후성,기초화학물질제조업,20240708,20240906,7638.0,6208.0,-0.1872473816495462,7640.0,6210.0,-0.18717277486911,-7.460678043622049e-05,7.460678043622049e-05,match
093370,후성,기초화학물질제조업,20240905,20241113,6208.0,5089.0,-0.1802785544970523,6210.0,5090.0,-0.18035426731078907,7.571281373677796e-05,7.571281373677796e-05,match
093370,후성,기초화학물질제조업,20241112,20250115,5089.0,5019.0,-0.0136786385663573,5090.0,5020.0,-0.013752455795677854,7.381722932055419e-05,7.381722932055419e-05,match
093370,후성,기초화학물질제조업,20250310,20250513,4444.0,4335.0,-0.0246556086222918,4445.0,4335.0,-0.02474690663667045,9.129801437865112e-05,9.129801437865112e-05,match
093370,후성,기초화학물질제조업,20250512,20250714,4335.0,4769.0,0.1001588935688548,4335.0,4770.0,0.10034602076124566,-0.0001871271923908624,0.0001871271923908624,match
093370,후성,기초화학물질제조업,20250711,20250911,4769.0,5588.0,0.1718008266445934,4770.0,5590.0,0.1719077568134173,-0.00010693016882390438,0.00010693016882390438,match
093370,후성,기초화학물질제조업,20250910,20251117,5588.0,8786.0,0.5722226779588173,5590.0,8790.0,0.5724508050089445,-0.00022812705012720258,0.00022812705012720258,match
183190,아세아시멘트,"시멘트,석회,플라스터및그제품제조업",20180306,20180508,10588.0,15633.0,0.4765017458038261,10600.0,15650.0,0.4764150943396226,8.665146420350212e-05,8.665146420350212e-05,match
183190,아세아시멘트,"시멘트,석회,플라스터및그제품제조업",20190508,20210719,9987.0,11840.0,0.1855306566218937,10000.0,11850.0,0.18500000000000005,0.0005306566218936382,0.0005306566218936382,match
